,company,date,title,content
411,By Investing.com,"<span>Dec 14, 2011 08:35AM ET</span>",Forex - Dollar broadly higher as downgrade fears punish euro,
412,By Investing.com,"<span>Dec 14, 2011 07:40AM ET</span>",Forex - GBP/USD higher but E.Z. concerns persist,
413,By Investing.com,"<span>Dec 14, 2011 07:01AM ET</span>",Forex - EUR/USD drops below 1.30 on sovereign debt woes,
414,By Investing.com,"<span>Dec 14, 2011 06:19AM ET</span>",Forex - Euro broadly lower after Italian bond auction,
415,By Investing.com,"<span>Dec 14, 2011 05:53AM ET</span>",Forex - EUR/GBP lower after Italian bond sale,
416,By Investing.com,"<span>Dec 14, 2011 05:36AM ET</span>",Forex - USD/CHF close to 10-month high on risk aversion,
417,By Investing.com,"<span>Dec 14, 2011 04:41AM ET</span>",Forex - Dollar mixed on lack of Fed stimulus,
418,By Investing.com,"<span>Dec 14, 2011 03:47AM ET</span>",Forex - GBP/USD higher but gains limited,
419,By Investing.com,"<span>Dec 14, 2011 03:25AM ET</span>",Forex - USD/JPY edges higher as market sentiment wanes,
420,By Investing.com,"<span>Dec 14, 2011 03:11AM ET</span>",Forex - NZD/USD lower after Fed statement,
421,By Investing.com,"<span>Dec 14, 2011 02:59AM ET</span>",Forex - AUD/USD edges lower after Fed meeting,
422,By Investing.com,"<span>Dec 14, 2011 02:32AM ET</span>",Forex - EUR/USD at 11-month low with Italian debt sale ahead,
423,By Investing.com,"<span>Dec 13, 2011 11:07PM ET</span>","Forex - EUR/JPY slides on downgrade fears, German comments",
424,By Investing.com,"<span>Dec 13, 2011 10:01PM ET</span>",Forex - Dollar firms on Federal Reserve hints of no policy changes,
425,By Investing.com,"<span>Dec 13, 2011 08:01PM ET</span>",Forex - EUR/USD dips as Germany-fueled selloff continues,
426,By Investing.com,"<span>Dec 13, 2011 03:18PM ET</span>",Forex - Dollar advances on Fed announcement and euro zone fears,
427,By Investing.com,"<span>Dec 13, 2011 01:35PM ET</span>",Forex - EUR/USD hits 11 month lows on Merkel opposition,
428,By Investing.com,"<span>Dec 13, 2011 10:55AM ET</span>",Forex - Dollar broadly higher on risk aversion ahead of Fed,
429,By Investing.com,"<span>Dec 13, 2011 10:44AM ET</span>",Forex - GBP/USD lower as markets turn to Fed rate decision,
430,By Investing.com,"<span>Dec 13, 2011 10:25AM ET</span>",Forex - EUR/USD close to two-month low ahead of Fed,
431,By Investing.com,"<span>Dec 13, 2011 09:34AM ET</span>",Forex - USD/CAD dips after disappointing U.S. retail sales data,
432,By Investing.com,"<span>Dec 13, 2011 09:09AM ET</span>",Forex - EUR/JPY lower as downgrade threats weigh,
433,By Investing.com,"<span>Dec 13, 2011 08:54AM ET</span>",Forex - EUR/USD erases gains after U.S. retail sales data,
434,By Investing.com,"<span>Dec 13, 2011 07:57AM ET</span>","Forex - Dollar steady ahead of Fed FOMC, retail sales",
435,By Investing.com,"<span>Dec 13, 2011 07:38AM ET</span>",Forex - GBP/USD ekes out gains but sentiment remains weak,
436,By Investing.com,"<span>Dec 13, 2011 07:07AM ET</span>","Forex - EUR/USD edges higher after ZEW, Spain debt auction",
437,By Investing.com,"<span>Dec 13, 2011 06:03AM ET</span>",Forex - Euro steady after ZEW but downgrade fears weigh,
438,By Investing.com,"<span>Dec 13, 2011 05:46AM ET</span>",Forex - EUR/GBP erases losses after ZEW but remains vulnerable,
439,By Investing.com,"<span>Dec 13, 2011 05:38AM ET</span>",Forex - USD/CHF steady on E.Z. downgrade threats,
440,By Investing.com,"<span>Dec 13, 2011 04:50AM ET</span>",Forex - Dollar steady as downgrade fears weigh euro,
441,By Investing.com,"<span>Dec 13, 2011 03:45AM ET</span>",Forex - GBP/USD higher ahead of Fed rate decision,
442,By Investing.com,"<span>Dec 13, 2011 03:20AM ET</span>",Forex - USD/JPY lower as markets eye Fed statement,
443,By Investing.com,"<span>Dec 13, 2011 03:06AM ET</span>",Forex - NZD/USD edges higher but gains limited,
444,By Investing.com,"<span>Dec 13, 2011 02:57AM ET</span>",Forex - AUD/USD steady amid ongoing E.Z. worries,
445,By Investing.com,"<span>Dec 13, 2011 02:33AM ET</span>",Forex - EUR/USD at 2-month low on downgrade fears,
446,By Investing.com,"<span>Dec 12, 2011 11:06PM ET</span>",Forex - USD/JPY drops as greenback rally ebbs,
447,By Investing.com,"<span>Dec 12, 2011 09:37PM ET</span>","Forex - Dollar firms as gold, euro slide",
448,By Investing.com,"<span>Dec 12, 2011 07:44PM ET</span>",Forex - EUR/USD drops on fears Europe summit fell short,
449,By Investing.com,"<span>Dec 12, 2011 07:35PM ET</span>",Forex - USD/JPY up on economic data,
450,By Investing.com,"<span>Dec 12, 2011 03:01PM ET</span>",Forex - Dollar surges on troubled euro zone,
451,By Investing.com,"<span>Dec 12, 2011 02:10PM ET</span>",Forex - AUD/USD down in U.S. trade,
452,By Investing.com,"<span>Dec 12, 2011 01:21PM ET</span>",Forex - EUR/USD sharply lower on EU treaty worries,
453,By Investing.com,"<span>Dec 12, 2011 10:54AM ET</span>",Forex - Dollar rallies as euro zone woes spur flight to safety,
454,By Investing.com,"<span>Dec 12, 2011 10:41AM ET</span>",Forex - GBP/USD trims losses amid euro zone worries,
455,By Investing.com,"<span>Dec 12, 2011 10:32AM ET</span>","Forex - EUR/USD extends losses, tumbles more than 1%",
456,By Investing.com,"<span>Dec 12, 2011 09:39AM ET</span>",Forex - USD/CAD rallies to 8-day high in risk-off trade,
457,By Investing.com,"<span>Dec 12, 2011 09:15AM ET</span>",Forex - EUR/JPY sharply lower as E.Z. concerns linger,
458,By Investing.com,"<span>Dec 12, 2011 08:24AM ET</span>",Forex - Dollar higher vs. rivals amid E.Z. debt worries,
459,By Investing.com,"<span>Dec 12, 2011 07:53AM ET</span>","Forex - GBP/USD trims losses, rebounding off support levels",
460,By Investing.com,"<span>Dec 12, 2011 07:26AM ET</span>",Forex - EUR/USD tumbles to 2-week low amid debt crisis concerns,
461,By Investing.com,"<span>Dec 12, 2011 06:28AM ET</span>",Forex - Euro under pressure vs. rivals after EU summit,
462,By Investing.com,"<span>Dec 12, 2011 06:00AM ET</span>",Forex - Euro nears 8-month low against pound after EU summit,
463,By Investing.com,"<span>Dec 12, 2011 05:27AM ET</span>",Forex - USD/CHF higher on renewed E.Z. debt concerns,
464,By Investing.com,"<span>Dec 12, 2011 04:45AM ET</span>",Forex - Dollar rallies as uncertainty remains after EU summit,
465,By Investing.com,"<span>Dec 12, 2011 03:42AM ET</span>",Forex - GBP/USD tumbles to 8-day low on E.Z. worries,
466,By Investing.com,"<span>Dec 12, 2011 03:17AM ET</span>",Forex - USD/JPY steady amid euro zone debt worries,
467,By Investing.com,"<span>Dec 12, 2011 03:08AM ET</span>",Forex - NZD/USD lower as E.Z. concerns weigh,
468,By Investing.com,"<span>Dec 12, 2011 02:57AM ET</span>",Forex - AUD/USD slips as E.Z. debt concerns persist,
469,By Investing.com,"<span>Dec 12, 2011 02:32AM ET</span>",Forex - EUR/USD falls on S&P downgrade speculation,
470,By Investing.com,"<span>Dec 11, 2011 11:20PM ET</span>",Forex - GBP/USD weakens in wake of Europe impasse,
471,By Investing.com,"<span>Dec 11, 2011 09:48PM ET</span>",Forex - Dollar firms as investors flock to safety,
472,By Investing.com,"<span>Dec 11, 2011 07:50PM ET</span>",Forex - AUD/USD down on economic data,
473,By Investing.com,"<span>Dec 11, 2011 07:47PM ET</span>",Forex - EUR/USD slides as European optimism tempers,
474,By Investing.com,"<span>Dec 11, 2011 06:30PM ET</span>",Forex - GBP/USD down during the Asian session,
475,By Investing.com,"<span>Dec 11, 2011 06:00PM ET</span>",Forex - USD/JPY up in Asian trade,
476,By Investing.com,"<span>Dec 11, 2011 05:25PM ET</span>",Forex - EUR/USD down during the Asian session,
477,By Investing.com,"<span>Dec 11, 2011 10:42AM ET</span>",Forex - EUR/USD weekly outlook: December 12 - 16,
478,By Investing.com,"<span>Dec 11, 2011 10:03AM ET</span>",Forex - GBP/USD weekly outlook: December 12 - 16,
479,By Investing.com,"<span>Dec 11, 2011 08:02AM ET</span>",Forex - USD/CAD weekly outlook: December 12 - 16,
480,By Investing.com,"<span>Dec 11, 2011 07:30AM ET</span>",Forex - NZD/USD weekly outlook: December 12 - 16,
481,By Investing.com,"<span>Dec 11, 2011 07:07AM ET</span>",Forex - AUD/USD weekly outlook: December 12 - 16,
482,By Investing.com,"<span>Dec 11, 2011 06:33AM ET</span>",Forex - USD/JPY weekly outlook: December 12 - 16,
483,By Investing.com,"<span>Dec 11, 2011 06:04AM ET</span>",Forex - USD/CHF weekly outlook: December 12 - 16,
484,By Investing.com,"<span>Dec 11, 2011 05:05AM ET</span>",Forex - Weekly outlook: December 12 - 16,
485,By Investing.com,"<span>Dec 09, 2011 06:00PM ET</span>",Forex - EUR/USD up at the end of U.S. session,
486,By Investing.com,"<span>Dec 09, 2011 04:06PM ET</span>",Forex - GBP/USD firms on European pact,
487,By Investing.com,"<span>Dec 09, 2011 01:51PM ET</span>",Forex - Dollar softens as euro takes center stage,
488,By Investing.com,"<span>Dec 09, 2011 01:00PM ET</span>",Forex - GBP/USD up in U.S. trade,
489,By Investing.com,"<span>Dec 09, 2011 12:03PM ET</span>",Forex - EUR/USD firms on EU summit progress,
490,By Investing.com,"<span>Dec 09, 2011 12:00PM ET</span>",Forex - EUR/USD up at the end of European session,
491,By Investing.com,"<span>Dec 09, 2011 11:25AM ET</span>",Forex - GBP/USD up toward the end of European session,
492,By Investing.com,"<span>Dec 09, 2011 09:00AM ET</span>",Forex - USD/CAD up in European trading hours,
493,By Investing.com,"<span>Dec 09, 2011 08:00AM ET</span>",Forex - EUR/GBP down during the European session,
494,By Investing.com,"<span>Dec 09, 2011 07:00AM ET</span>",Forex - AUD/USD up in European trading hours,
495,By Investing.com,"<span>Dec 09, 2011 05:15AM ET</span>",Forex - GBP/USD up on economic data,
496,By Investing.com,"<span>Dec 09, 2011 02:13AM ET</span>",Forex - Dollar gains strength on euro worries,
497,By Investing.com,"<span>Dec 09, 2011 01:41AM ET</span>",Forex - EUR/USD lower despite summit debt brake,
498,By Investing.com,"<span>Dec 08, 2011 07:10PM ET</span>",Forex - USD/JPY up on economic data,
499,By Investing.com,"<span>Dec 08, 2011 02:26PM ET</span>",Forex - Dollar soars as euro zone fears deepen,
500,By Investing.com,"<span>Dec 08, 2011 01:32PM ET</span>",Forex - EUR/USD plunges on Central Bank signals and rate cut,
501,By Investing.com,"<span>Dec 08, 2011 11:11AM ET</span>",Forex - Dollar higher vs. rivals as Draghi comments hit sentiment,
502,By Investing.com,"<span>Dec 08, 2011 10:25AM ET</span>",Forex - GBP/USD extends losses after ECB press conference,
503,By Investing.com,"<span>Dec 08, 2011 10:17AM ET</span>",Forex - EUR/USD falls after ECB’s Draghi disappoints,
504,By Investing.com,"<span>Dec 08, 2011 09:58AM ET</span>",Forex - USD/CAD hits 2-day high on fresh E.Z. concerns,
505,By Investing.com,"<span>Dec 08, 2011 09:29AM ET</span>",Forex - EUR/JPY tumbles after Draghi comments,
506,By Investing.com,"<span>Dec 08, 2011 08:40AM ET</span>",Forex - Dollar lower vs. rivals after ECB rate cut,
507,By Investing.com,"<span>Dec 08, 2011 07:57AM ET</span>",Forex - EUR/USD erases losses after ECB cuts rates,
508,By Investing.com,"<span>Dec 08, 2011 07:19AM ET</span>",Forex - GBP/USD unchanged after BoE holds pat on rates,
509,By Investing.com,"<span>Dec 08, 2011 06:05AM ET</span>","Forex - Euro slips ahead of ECB meeting, EU summit",
510,By Investing.com,"<span>Dec 08, 2011 05:42AM ET</span>",Forex - USD/CHF steady ahead of ECB/EU moves,
511,By Investing.com,"<span>Dec 08, 2011 05:29AM ET</span>","Forex - EUR/GBP slips as BoE, ECB rate decisions eyed",
512,By Investing.com,"<span>Dec 08, 2011 04:54AM ET</span>",Forex - Dollar mixed ahead of ECB decision/EU summit,
513,By Investing.com,"<span>Dec 08, 2011 03:55AM ET</span>",Forex - GBP/USD steady ahead of BoE rate decision,
514,By Investing.com,"<span>Dec 08, 2011 03:31AM ET</span>",Forex - USD/JPY edges lower as markets eye ECB/EU summit,
515,By Investing.com,"<span>Dec 08, 2011 03:14AM ET</span>",Forex - NZD/USD higher as RBNZ leaves rates unchanged,
516,By Investing.com,"<span>Dec 08, 2011 02:59AM ET</span>",Forex - AUD/USD edges lower after disappointing Australian data,
517,By Investing.com,"<span>Dec 08, 2011 02:32AM ET</span>",Forex - EUR/USD steady ahead of ECB meeting,
518,By Investing.com,"<span>Dec 07, 2011 11:05PM ET</span>",Forex - AUD/USD weakens on unemployment data,
519,By Investing.com,"<span>Dec 07, 2011 09:41PM ET</span>",Forex - Dollar gains ahead of EU summit,
520,By Investing.com,"<span>Dec 07, 2011 07:45PM ET</span>",Forex - AUD/USD down on economic data,
521,By Investing.com,"<span>Dec 07, 2011 07:25PM ET</span>",Forex - EUR/USD slips on cautious hope for fruitful EU summit,
522,By Investing.com,"<span>Dec 07, 2011 02:07PM ET</span>",Forex - Dollar down on eve of euro zone rate cut,
523,By Investing.com,"<span>Dec 07, 2011 01:22PM ET</span>",Forex - EUR/USD eases higher despite summit skepticism,"The pair was likely to find support at 1.3373 and resistance exists at 1.3454, the session\'s high.
Although investors remain cautiously optimistic about the upcoming European Union summit, Germany has made its skepticism clear casting fear into the euro.
On Thursday, the European Central Bank was widely expected to cut interest rates by 25 basis points to a record low of 1%.
Earlier, the MBA Mortgage Application figure positively surprised in the United States."
524,By Investing.com,"<span>Dec 07, 2011 11:07AM ET</span>","Forex - Dollar steady as EU summit, ECB meeting loom",
525,By Investing.com,"<span>Dec 07, 2011 10:57AM ET</span>",Forex - GBP/USD higher as summit optimism fades,
526,By Investing.com,"<span>Dec 07, 2011 10:00AM ET</span>",Forex - EUR/USD remains lower on summit outcome doubts,
527,By Investing.com,"<span>Dec 07, 2011 09:36AM ET</span>",Forex - USD/CAD higher as euro zone uncertainty hits risk appetite,
528,By Investing.com,"<span>Dec 07, 2011 09:21AM ET</span>",Forex - Euro sinks against yen as EU summit doubts grow,
529,By Investing.com,"<span>Dec 07, 2011 08:20AM ET</span>",Forex - Dollar edges higher as EU summit optimism wanes,
530,By Investing.com,"<span>Dec 07, 2011 07:31AM ET</span>",Forex - GBP/USD holds gains despite weak U.K. data,
531,By Investing.com,"<span>Dec 07, 2011 06:59AM ET</span>",Forex - EUR/USD slides amid uncertainty ahead of summit,
532,By Investing.com,"<span>Dec 07, 2011 06:22AM ET</span>",Forex - EUR/GBP slips lower despite German data,
533,By Investing.com,"<span>Dec 07, 2011 05:16AM ET</span>",Forex - USD/CHF steady as markets eye EU talks,
534,By Investing.com,"<span>Dec 07, 2011 04:49AM ET</span>",Forex - Dollar lower vs. rivals on euro zone hopes,
535,By Investing.com,"<span>Dec 07, 2011 03:45AM ET</span>",Forex - GBP/USD edges higher on E.Z. debt plan hopes,
536,By Investing.com,"<span>Dec 07, 2011 03:21AM ET</span>",Forex - USD/JPY edges lower as safe haven demand ebbs,
537,By Investing.com,"<span>Dec 07, 2011 03:12AM ET</span>",Forex - NZD/USD higher ahead of key EU summit,
538,By Investing.com,"<span>Dec 07, 2011 03:02AM ET</span>",Forex - AUD/USD hits 2- day high as market sentiment improves,
539,By Investing.com,"<span>Dec 07, 2011 02:29AM ET</span>","Forex - EUR/USD pushes higher ahead of summit, ECB",
540,By Investing.com,"<span>Dec 07, 2011 01:45AM ET</span>",Forex - EUR/USD up during the Asian session,
541,By Investing.com,"<span>Dec 07, 2011 01:10AM ET</span>",Forex - GBP/USD up in Asian trade,
542,By Investing.com,"<span>Dec 06, 2011 11:38PM ET</span>",Forex - USD/JPY slips on search for European guidance,
543,By Investing.com,"<span>Dec 06, 2011 08:50PM ET</span>",Forex - Dollar slides as appetite for risk returns,
544,By Investing.com,"<span>Dec 06, 2011 07:41PM ET</span>",Forex - EUR/USD firms on continued hopes for end to crisis,
545,By Investing.com,"<span>Dec 06, 2011 07:10PM ET</span>",Forex - EUR/USD up during the Asian session,
546,By Investing.com,"<span>Dec 06, 2011 06:35PM ET</span>",Forex - NZD/USD up in Asian trade,
547,By Investing.com,"<span>Dec 06, 2011 04:55PM ET</span>",Forex - EUR/USD down at the end of U.S. session,
548,By Investing.com,"<span>Dec 06, 2011 03:55PM ET</span>",Forex - GBP/USD down during the U.S. session,
549,By Investing.com,"<span>Dec 06, 2011 03:30PM ET</span>",Forex - USD/CHF up in U.S. trading hours,
550,By Investing.com,"<span>Dec 06, 2011 03:10PM ET</span>",Forex - USD/CAD down in U.S. trade,
551,By Investing.com,"<span>Dec 06, 2011 02:45PM ET</span>",Forex - EUR/USD up in U.S. trading hours,
552,By Investing.com,"<span>Dec 06, 2011 02:15PM ET</span>",Forex - AUD/USD down in U.S. trade,
553,By Investing.com,"<span>Dec 06, 2011 01:45PM ET</span>",Forex - USD/JPY down during the U.S. session,
554,By Investing.com,"<span>Dec 06, 2011 10:52AM ET</span>",Forex - Dollar steady vs. counterparts as EU summit in focus,
555,By Investing.com,"<span>Dec 06, 2011 10:30AM ET</span>",Forex - GBP/USD remains lower as S&P threats linger,
556,By Investing.com,"<span>Dec 06, 2011 10:13AM ET</span>",Forex - EUR/USD gives up gains after S&P warning on EFSF,
557,By Investing.com,"<span>Dec 06, 2011 09:48AM ET</span>",Forex - USD/CAD lower after BOC holds steady on rate,
558,By Investing.com,"<span>Dec 06, 2011 09:12AM ET</span>",Forex - EUR/JPY lower as S&P threat weighs,
559,By Investing.com,"<span>Dec 06, 2011 08:29AM ET</span>",Forex - Dollar steady as euro zone fears weigh on sentiment,
560,By Investing.com,"<span>Dec 06, 2011 07:44AM ET</span>",Forex - GBP/USD remains lower as weak U.K. data weighs,
561,By Investing.com,"<span>Dec 06, 2011 07:07AM ET</span>",Forex - EUR/USD erases losses on summit agreement hopes,
562,By Investing.com,"<span>Dec 06, 2011 06:21AM ET</span>",Forex - EUR/GBP erases losses but remains vulnerable,
563,By Investing.com,"<span>Dec 06, 2011 04:56AM ET</span>",Forex - USD/CHF hits 6-day high on E.Z. concerns,
564,By Investing.com,"<span>Dec 06, 2011 04:38AM ET</span>",Forex - Dollar higher vs. rivals as E.Z. worries persist,
565,By Investing.com,"<span>Dec 06, 2011 03:48AM ET</span>",Forex - GBP/USD lower as S&P warns E.Z. nations,
566,By Investing.com,"<span>Dec 06, 2011 03:23AM ET</span>",Forex - USD/JPY edges lower on S&P threat,
567,By Investing.com,"<span>Dec 06, 2011 03:10AM ET</span>",Forex - NZD/USD lower after S&P downgrade warning,
568,By Investing.com,"<span>Dec 06, 2011 03:00AM ET</span>",Forex - AUD/USD hits 3-day low as market sentiment wanes,
569,By Investing.com,"<span>Dec 06, 2011 02:33AM ET</span>",Forex - EUR/USD weakens after S&P mass downgrade warning,
570,By Investing.com,"<span>Dec 06, 2011 01:45AM ET</span>",Forex - EUR/USD down during the Asian session,
571,By Investing.com,"<span>Dec 06, 2011 01:10AM ET</span>",Forex - GBP/USD down in Asian trade,
572,By Investing.com,"<span>Dec 06, 2011 12:35AM ET</span>",Forex - USD/CHF up during Asian trade,
573,By Investing.com,"<span>Dec 06, 2011 12:35AM ET</span>",Forex - USD/JPY down during Asian trade,
574,By Investing.com,"<span>Dec 06, 2011 12:00AM ET</span>",Forex - EUR/GBP down during the Asian session,
575,By Investing.com,"<span>Dec 05, 2011 11:10PM ET</span>",Forex - USD/CAD up in Asian trading hours,
576,By Investing.com,"<span>Dec 05, 2011 10:40PM ET</span>",Forex - AUD/USD down during Asian trade,
577,By Investing.com,"<span>Dec 05, 2011 10:05PM ET</span>",Forex - EUR/USD down during the Asian session,
578,By Investing.com,"<span>Dec 05, 2011 09:35PM ET</span>",Forex - EUR/JPY down during Asian trade,
579,By Investing.com,"<span>Dec 05, 2011 08:45PM ET</span>",Forex - GBP/JPY down during the Asian session,
580,By Investing.com,"<span>Dec 05, 2011 08:05PM ET</span>",Forex - EUR/USD down in Asian trade,
581,By Investing.com,"<span>Dec 05, 2011 07:35PM ET</span>",Forex - USD/JPY down during Asian trade,
582,By Investing.com,"<span>Dec 05, 2011 07:10PM ET</span>",Forex - EUR/USD down during the Asian session,
583,By Investing.com,"<span>Dec 05, 2011 06:35PM ET</span>",Forex - NZD/USD down in Asian trade,
584,By Investing.com,"<span>Dec 05, 2011 04:55PM ET</span>",Forex - EUR/USD up at the end of U.S. session,
585,By Investing.com,"<span>Dec 05, 2011 03:55PM ET</span>",Forex - GBP/USD up during the U.S. session,
586,By Investing.com,"<span>Dec 05, 2011 03:30PM ET</span>",Forex - USD/CHF up in U.S. trading hours,
587,By Investing.com,"<span>Dec 05, 2011 03:10PM ET</span>",Forex - USD/CAD down in U.S. trade,
588,By Investing.com,"<span>Dec 05, 2011 02:45PM ET</span>",Forex - EUR/USD up in U.S. trading hours,
589,By Investing.com,"<span>Dec 05, 2011 02:15PM ET</span>",Forex - AUD/USD up in U.S. trade,
590,By Investing.com,"<span>Dec 05, 2011 01:45PM ET</span>",Forex - USD/JPY down during the U.S. session,
591,By Investing.com,"<span>Dec 05, 2011 10:48AM ET</span>",Forex - Dollar broadly lower on renewed euro zone hopes,
592,By Investing.com,"<span>Dec 05, 2011 10:30AM ET</span>",Forex - GBP/USD extends gains on new E.Z. plan,
593,By Investing.com,"<span>Dec 05, 2011 10:20AM ET</span>",Forex - EUR/USD extends gains on Merkel/Sarkozy plan,
594,By Investing.com,"<span>Dec 05, 2011 09:24AM ET</span>",Forex - USD/CAD lower on euro zone hopes,
595,By Investing.com,"<span>Dec 05, 2011 08:47AM ET</span>",Forex - EUR/JPY higher as markets eye Merkel/Sarkozy talks,
596,By Investing.com,"<span>Dec 05, 2011 08:07AM ET</span>",Forex - Dollar broadly lower as EU summit hopes support euro,
597,By Investing.com,"<span>Dec 05, 2011 07:33AM ET</span>",Forex - GBP/USD finds support after U.K. services PMI,
598,By Investing.com,"<span>Dec 05, 2011 06:57AM ET</span>","Forex - EUR/USD holds gains ahead of Merkel, Sarkozy meeting",
599,By Investing.com,"<span>Dec 05, 2011 06:36AM ET</span>","Forex - Euro pushes higher on EU summit hopes, Italy measures",
600,By Investing.com,"<span>Dec 05, 2011 05:51AM ET</span>",Forex - EUR/GBP higher after E.Z. retail sales data,
601,By Investing.com,"<span>Dec 05, 2011 04:53AM ET</span>",Forex - Dollar lower vs. rivals amid euro zone debt hopes,
602,By Investing.com,"<span>Dec 05, 2011 04:27AM ET</span>",Forex - USD/CHF steady ahead of Franco-German talks,
603,By Investing.com,"<span>Dec 05, 2011 03:46AM ET</span>",Forex - GBP/USD pushes higher as euro zone hopes lend support,
604,By Investing.com,"<span>Dec 05, 2011 03:29AM ET</span>",Forex - USD/JPY steady as investors eye E.Z. debt plans,
605,By Investing.com,"<span>Dec 05, 2011 03:08AM ET</span>",Forex - NZD/USD higher on E.Z. debt hopes,
606,By Investing.com,"<span>Dec 05, 2011 02:56AM ET</span>",Forex - AUD/USD edges higher on Italy austerity plan,
607,By Investing.com,"<span>Dec 05, 2011 02:34AM ET</span>","Forex - EUR/USD higher on Italy, summit plan hopes",
608,By Investing.com,"<span>Dec 05, 2011 01:40AM ET</span>",Forex - EUR/USD up during the Asian session,
609,By Investing.com,"<span>Dec 05, 2011 01:15AM ET</span>",Forex - GBP/USD up in Asian trade,
610,By Investing.com,"<span>Dec 05, 2011 12:50AM ET</span>",Forex - EUR/CHF up in Asian trading hours,
611,By Investing.com,"<span>Dec 05, 2011 12:20AM ET</span>",Forex - USD/CHF up during the Asian session,
612,By Investing.com,"<span>Dec 04, 2011 11:55PM ET</span>",Forex - USD/JPY down in Asian trading hours,
613,By Investing.com,"<span>Dec 04, 2011 11:00PM ET</span>",Forex - AUD/USD up in Asian trade,
614,By Investing.com,"<span>Dec 04, 2011 10:35PM ET</span>",Forex - EUR/USD up during the Asian session,
615,By Investing.com,"<span>Dec 04, 2011 09:45PM ET</span>",Forex - USD/JPY down in Asian trading hours,
616,By Investing.com,"<span>Dec 04, 2011 09:00PM ET</span>",Forex - EUR/JPY up in Asian trade,
617,By Investing.com,"<span>Dec 04, 2011 08:25PM ET</span>",Forex - GBP/JPY up in Asian trading hours,
618,By Investing.com,"<span>Dec 04, 2011 07:50PM ET</span>",Forex - AUD/USD up on economic data,
619,By Investing.com,"<span>Dec 04, 2011 07:00PM ET</span>",Forex - NZD/USD up during the Asian session,
620,By Investing.com,"<span>Dec 04, 2011 06:30PM ET</span>",Forex - GBP/USD up during the Asian session,
621,By Investing.com,"<span>Dec 04, 2011 06:00PM ET</span>",Forex - USD/JPY up in Asian trade,
622,By Investing.com,"<span>Dec 04, 2011 05:25PM ET</span>",Forex - EUR/USD up during the Asian session,
623,By Investing.com,"<span>Dec 04, 2011 10:40AM ET</span>",Forex - EUR/USD weekly outlook: December 5 - 9,
624,By Investing.com,"<span>Dec 04, 2011 10:13AM ET</span>",Forex - GBP/USD weekly outlook: December 5 - 9,
625,By Investing.com,"<span>Dec 04, 2011 07:31AM ET</span>",Forex – USD/CAD weekly outlook: December 5 - 9,
626,By Investing.com,"<span>Dec 04, 2011 07:04AM ET</span>",Forex - NZD/USD weekly outlook: December 5 - 9,
627,By Investing.com,"<span>Dec 04, 2011 06:19AM ET</span>",Forex - AUD/USD weekly outlook: December 5 - 9,
628,By Investing.com,"<span>Dec 04, 2011 06:04AM ET</span>",Forex - USD/JPY weekly outlook: December 5 - 9,
629,By Investing.com,"<span>Dec 04, 2011 05:18AM ET</span>",Forex - USD/CHF weekly outlook: December 5 - 9,
630,By Investing.com,"<span>Dec 04, 2011 04:35AM ET</span>",Forex - Weekly outlook: December 5 - 9,
631,By Investing.com,"<span>Dec 02, 2011 05:10PM ET</span>",Forex - EUR/USD down at the end of U.S. session,
632,By Investing.com,"<span>Dec 02, 2011 05:05PM ET</span>",Forex - GBP/USD down at the end of U.S. session,
633,By Investing.com,"<span>Dec 02, 2011 05:00PM ET</span>",Forex - USD/JPY up at the end of U.S. session,
634,By Investing.com,"<span>Dec 02, 2011 03:45PM ET</span>",Forex - GBP/USD down during the U.S. session,
635,By Investing.com,"<span>Dec 02, 2011 03:10PM ET</span>",Forex - USD/CAD up in U.S. trade,
636,By Investing.com,"<span>Dec 02, 2011 02:45PM ET</span>",Forex - EUR/USD down in U.S. trading hours,
637,By Investing.com,"<span>Dec 02, 2011 02:15PM ET</span>",Forex - AUD/USD down in U.S. trade,
638,By Investing.com,"<span>Dec 02, 2011 01:45PM ET</span>",Forex - NZD/USD down during the U.S. session,
639,By Investing.com,"<span>Dec 02, 2011 01:00PM ET</span>",Forex - GBP/USD down in U.S. trade,
640,By Investing.com,"<span>Dec 02, 2011 12:00PM ET</span>",Forex - EUR/USD down at the end of European session,
641,By Investing.com,"<span>Dec 02, 2011 11:40AM ET</span>",Forex - USD/JPY up toward the end of European session,
642,By Investing.com,"<span>Dec 02, 2011 11:25AM ET</span>",Forex - GBP/USD down toward the end of European session,
643,By Investing.com,"<span>Dec 02, 2011 10:40AM ET</span>",Forex - USD/CAD up on jobs data,
644,By Investing.com,"<span>Dec 02, 2011 10:00AM ET</span>",Forex - USD/JPY up on economic data,
645,By Investing.com,"<span>Dec 02, 2011 09:20AM ET</span>",Forex - GBP/USD up on jobs data,
646,By Investing.com,"<span>Dec 02, 2011 08:45AM ET</span>",Forex - EUR/USD up on U.S. data,
647,By Investing.com,"<span>Dec 02, 2011 08:00AM ET</span>",Forex - EUR/GBP up during the European session,
648,By Investing.com,"<span>Dec 02, 2011 07:30AM ET</span>",Forex - GBP/CHF down in European trade,
649,By Investing.com,"<span>Dec 02, 2011 07:15AM ET</span>",Forex - USD/CAD down on economic data,
650,By Investing.com,"<span>Dec 02, 2011 07:00AM ET</span>",Forex - AUD/USD up in European trading hours,
